CargingEent,UserID,CPID,Connector,Startyear,StartMonth,StartDay,StartHour,StartQuarter,EndYear,EndMonth,EndDay,EndHour,EndQuarter,TotalKW,Cost,Site,Group,Model
7195883,0,51549,2,2018,4,21,23,2,2018,4,21,23,39,17,0,1,1,5
7195879,0,50911,2,2018,4,21,22,47,2018,4,21,22,53,4,0,3,1,3
7195876,0,51547,2,2018,4,21,22,42,2018,4,21,23,11,13,0,1,1,5
7195873,0,50349,2,2018,4,21,22,29,2018,4,21,22,51,17,0,2,1,2
7195870,0,51548,2,2018,4,21,22,20,2018,4,21,23,4,20,0,1,1,5
7195868,0,51549,2,2018,4,21,22,18,2018,4,21,22,45,19,0,1,1,5
7196566,0,51550,2,2018,4,21,22,13,2018,4,21,23,0,11,0,1,1,5
7195856,0,51547,2,2018,4,21,22,5,2018,4,21,22,33,19,0,1,1,5
7195854,0,51548,2,2018,4,21,22,0,2018,4,21,22,20,6,0,1,1,5
7195844,0,50841,1,2018,4,21,21,50,2018,4,22,9,8,9,0,7,1,4
7195843,0,50911,2,2018,4,21,21,50,2018,4,21,22,16,8,0,3,1,3
7195830,0,50841,2,2018,4,21,21,32,2018,4,22,7,4,4,0,7,1,4
7196564,0,51550,2,2018,4,21,21,29,2018,4,21,21,32,2,0,1,1,5
7195825,0,50267,1,2018,4,21,21,29,2018,4,22,7,32,4,0,9,1,4
7195822,0,51547,2,2018,4,21,21,23,2018,4,21,21,41,14,0,1,1,5
7195819,0,51548,2,2018,4,21,21,21,2018,4,21,21,41,13,0,1,1,5
7195816,0,50692,2,2018,4,21,21,16,2018,4,21,21,45,10,0,10,1,3
7195809,0,51548,2,2018,4,21,21,6,2018,4,21,21,9,1,0,1,1,5
7195805,0,51549,2,2018,4,21,21,3,2018,4,21,21,35,14,0,1,1,5
7195803,0,50911,2,2018,4,21,21,3,2018,4,21,21,50,26,0,3,1,3
7195802,0,50339,2,2018,4,21,21,2,2018,4,21,22,2,18,0,18,1,3
7195788,0,50911,2,2018,4,21,20,43,2018,4,21,20,51,5,0,3,1,3
7195783,0,50349,2,2018,4,21,20,35,2018,4,21,21,12,22,0,2,1,2
7195781,0,51548,2,2018,4,21,20,34,2018,4,21,20,36,1,0,1,1,5
7195758,0,51547,2,2018,4,21,20,9,2018,4,21,20,42,19,0,1,1,5
7195751,0,51548,3,2018,4,21,20,3,2018,4,21,20,19,9,0,1,1,5
7195740,0,50913,1,2018,4,21,19,55,2018,4,22,12,59,12,0,1,1,1
7196563,0,51550,2,2018,4,21,19,55,2018,4,21,20,36,8,0,1,1,5
7195732,0,50339,2,2018,4,21,19,47,2018,4,21,20,47,18,0,18,1,3
7195713,0,50911,1,2018,4,21,19,32,2018,4,21,19,39,2,0,3,1,3
7196562,0,51550,2,2018,4,21,19,30,2018,4,21,19,37,4,0,1,1,5
7195699,0,50911,2,2018,4,21,19,23,2018,4,21,19,39,10,0,3,1,3
7195683,0,51547,2,2018,4,21,19,10,2018,4,21,19,29,11,0,1,1,5
7195668,0,51548,2,2018,4,21,19,4,2018,4,21,19,35,18,0,1,1,5
7195642,0,51548,2,2018,4,21,18,57,2018,4,21,19,0,1,0,1,1,5
7195639,0,50349,2,2018,4,21,18,57,2018,4,21,19,21,8,0,2,1,2
7195601,0,50842,2,2018,4,21,18,32,2018,4,22,7,37,1,0,23,1,4
7195581,0,50911,2,2018,4,21,18,17,2018,4,21,18,22,3,0,3,1,3
7195549,0,51547,2,2018,4,21,17,56,2018,4,21,18,50,20,0,1,1,5
7195518,0,51548,2,2018,4,21,17,34,2018,4,21,18,7,7,0,1,1,5
7195489,0,50912,2,2018,4,21,17,20,2018,4,21,17,44,1,0,1,1,1
7195480,0,50911,1,2018,4,21,17,16,2018,4,21,17,34,6,0,3,1,3
7195477,0,50913,1,2018,4,21,17,13,2018,4,21,17,47,2,0,1,1,1
7195446,0,51547,2,2018,4,21,16,59,2018,4,21,17,23,18,0,1,1,5
7195436,0,50911,2,2018,4,21,16,56,2018,4,21,17,14,8,0,3,1,3
7195424,0,50910,2,2018,4,21,16,50,2018,4,21,18,5,4,0,13,1,1
7195405,0,50843,2,2018,4,21,16,44,2018,4,22,9,54,18,0,12,1,4
7195396,0,50692,2,2018,4,21,16,38,2018,4,21,17,3,18,0,10,1,3
7195389,0,50908,1,2018,4,21,16,34,2018,4,26,13,3,7,0,26,4,1
7195382,0,50913,1,2018,4,21,16,32,2018,4,21,16,56,1,0,1,1,1
7195380,0,51548,2,2018,4,21,16,32,2018,4,21,17,16,12,0,1,1,5
7195374,0,50911,2,2018,4,21,16,28,2018,4,21,16,49,9,0,3,1,3
7195359,0,50349,2,2018,4,21,16,18,2018,4,21,16,36,14,0,2,1,2
7195347,0,51548,2,2018,4,21,16,15,2018,4,21,16,29,3,0,1,1,5
7195338,0,50911,1,2018,4,21,16,9,2018,4,21,17,4,15,0,3,1,3
7195337,0,51087,1,2018,4,21,16,9,2018,4,21,16,18,1,0,3,1,4
7195334,0,50911,2,2018,4,21,16,9,2018,4,21,16,16,1,0,3,1,3
7195322,0,51549,2,2018,4,21,16,3,2018,4,21,16,37,15,0,1,1,5
7195309,0,50315,2,2018,4,21,15,59,2018,4,21,16,21,1,0,2,1,4
7196560,0,51550,2,2018,4,21,15,53,2018,4,21,16,45,17,0,1,1,5
7195300,0,51547,2,2018,4,21,15,50,2018,4,21,16,22,15,0,1,1,5
7195296,0,51548,2,2018,4,21,15,49,2018,4,21,16,13,17,0,1,1,5
7195288,0,50349,2,2018,4,21,15,46,2018,4,21,16,4,5,0,2,1,2
7195285,0,50911,2,2018,4,21,15,45,2018,4,21,16,8,6,0,3,1,3
7195274,0,50692,2,2018,4,21,15,41,2018,4,21,16,5,4,0,10,1,3
7195269,0,51548,2,2018,4,21,15,40,2018,4,21,15,44,3,0,1,1,5
7195267,0,51549,2,2018,4,21,15,39,2018,4,21,16,1,7,0,1,1,5
7195265,0,50349,2,2018,4,21,15,39,2018,4,21,15,42,1,0,2,1,2
7195262,0,50272,1,2018,4,21,15,38,2018,4,22,4,39,25,0,18,1,4
7195244,0,51088,2,2018,4,21,15,30,2018,4,21,17,8,6,0,16,1,4
7195223,0,50315,2,2018,4,21,15,20,2018,4,21,15,46,1,0,2,1,4
7196559,0,51550,2,2018,4,21,15,17,2018,4,21,15,49,15,0,1,1,5
7195179,0,50909,1,2018,4,21,15,0,2018,4,21,15,42,2,0,21,1,1
7195168,0,51549,2,2018,4,21,14,57,2018,4,21,15,17,16,0,1,1,5
7195147,0,51547,2,2018,4,21,14,48,2018,4,21,15,40,11,0,1,1,5
7195145,0,50911,2,2018,4,21,14,48,2018,4,21,15,40,5,0,3,1,3
7195140,0,50264,1,2018,4,21,14,44,2018,4,21,16,52,6,0,14,4,4
7195133,0,50692,2,2018,4,21,14,42,2018,4,21,14,58,6,0,10,1,3
7195132,0,50264,1,2018,4,21,14,41,2018,4,21,14,43,0,0,14,4,4
7195113,0,50677,2,2018,4,21,14,34,2018,4,21,16,28,7,0,20,1,4
7195095,0,50315,1,2018,4,21,14,28,2018,4,21,18,13,11,0,2,1,4
7195083,0,51547,2,2018,4,21,14,23,2018,4,21,14,38,7,0,1,1,5
7195073,0,50913,1,2018,4,21,14,18,2018,4,21,15,46,5,0,1,1,1
7195060,0,50908,2,2018,4,21,14,15,2018,4,24,8,34,0,0,26,4,1
7195059,0,51087,1,2018,4,21,14,14,2018,4,21,15,7,4,0,3,1,4
7195046,0,50910,2,2018,4,21,14,9,2018,4,21,14,49,2,0,13,1,1
7195044,0,51548,2,2018,4,21,14,9,2018,4,21,15,9,27,0,1,1,5
7195015,0,50911,2,2018,4,21,14,0,2018,4,21,14,25,8,0,3,1,3
7195007,0,51547,2,2018,4,21,13,57,2018,4,21,14,19,16,0,1,1,5
7194981,0,51549,2,2018,4,21,13,46,2018,4,21,14,30,20,0,1,1,5
7194964,0,51548,3,2018,4,21,13,39,2018,4,21,14,11,10,0,1,1,5
7196558,0,51550,2,2018,4,21,13,29,2018,4,21,14,0,10,0,1,1,5
7194931,0,50911,2,2018,4,21,13,25,2018,4,21,13,57,5,0,3,1,3
7194912,0,50267,1,2018,4,21,13,21,2018,4,21,16,2,4,0,9,1,4
7194823,0,50911,2,2018,4,21,12,59,2018,4,21,13,21,4,0,3,1,3
7194822,0,50265,1,2018,4,21,12,58,2018,4,26,7,17,8,0,24,4,4
7194791,0,50841,2,2018,4,21,12,45,2018,4,21,17,58,6,0,7,1,4
7194760,0,50911,2,2018,4,21,12,32,2018,4,21,12,40,3,0,3,1,3
7194740,0,51087,1,2018,4,21,12,23,2018,4,21,13,51,7,0,3,1,4
7194723,0,51088,1,2018,4,21,12,17,2018,4,21,15,56,3,0,16,1,4
7194724,0,51549,2,2018,4,21,12,17,2018,4,21,12,33,12,0,1,1,5
7194687,0,50692,2,2018,4,21,12,6,2018,4,21,12,33,15,0,10,1,3
7194638,0,50349,1,2018,4,21,11,51,2018,4,21,12,15,7,0,2,1,2
7194637,0,51548,2,2018,4,21,11,51,2018,4,21,12,9,6,0,1,1,5
7194628,0,50240,1,2018,4,21,11,47,2018,4,24,14,25,6,0,16,1,4
7194616,0,50676,2,2018,4,21,11,42,2018,4,21,14,18,9,0,20,1,4
7194601,0,51086,1,2018,4,21,11,36,2018,4,21,14,44,9,0,5,1,1
7194600,0,51549,2,2018,4,21,11,35,2018,4,21,11,53,12,0,1,1,5
7194592,0,51548,2,2018,4,21,11,31,2018,4,21,11,43,6,0,1,1,5
7194588,0,51356,1,2018,4,21,11,31,2018,4,21,14,1,9,0,16,1,4
7194577,0,50910,2,2018,4,21,11,27,2018,4,21,12,21,2,0,13,1,1
7194550,0,50911,2,2018,4,21,11,19,2018,4,21,11,45,6,0,3,1,3
7194551,0,51547,2,2018,4,21,11,19,2018,4,21,11,34,5,0,1,1,5
7194495,0,50909,1,2018,4,21,11,0,2018,4,21,13,2,7,0,21,1,1
7194487,0,50843,2,2018,4,21,10,59,2018,4,21,15,0,14,0,12,1,4
7194480,0,50339,2,2018,4,21,10,57,2018,4,21,11,23,5,0,18,1,3
7194443,0,50843,1,2018,4,21,10,45,2018,4,21,19,45,14,0,12,1,4
7194403,0,50339,2,2018,4,21,10,28,2018,4,21,10,35,2,0,18,1,3
7194521,0,50911,2,2018,4,21,10,27,2018,4,21,10,37,2,0,3,1,3
7194400,0,50692,2,2018,4,21,10,27,2018,4,21,11,6,11,0,10,1,3
7194399,0,50349,2,2018,4,21,10,27,2018,4,21,11,9,4,0,2,1,2
7194520,0,50911,2,2018,4,21,10,20,2018,4,21,10,24,2,0,3,1,3
7194518,0,51548,2,2018,4,21,9,59,2018,4,21,10,29,9,0,1,1,5
7194332,0,50349,2,2018,4,21,9,58,2018,4,21,10,19,8,0,2,1,2
7194317,0,50339,2,2018,4,21,9,53,2018,4,21,10,1,3,0,18,1,3
7194309,0,51087,2,2018,4,21,9,50,2018,4,21,15,40,20,0,3,1,4
7194267,0,51088,2,2018,4,21,9,28,2018,4,21,13,35,15,0,16,1,4
7194246,0,50692,1,2018,4,21,9,23,2018,4,21,10,18,9,0,10,1,3
7194222,0,50339,2,2018,4,21,9,13,2018,4,21,9,43,5,0,18,1,3
7194219,0,51087,1,2018,4,21,9,13,2018,4,21,10,31,9,0,3,1,4
7196557,0,51550,2,2018,4,21,9,9,2018,4,21,9,37,10,0,1,1,5
7194195,0,51547,2,2018,4,21,9,0,2018,4,21,9,20,8,0,1,1,5
7194181,0,50349,2,2018,4,21,8,54,2018,4,21,9,9,10,0,2,1,2
7194165,0,50911,2,2018,4,21,8,49,2018,4,21,9,7,4,0,3,1,3
7194154,0,50349,1,2018,4,21,8,44,2018,4,21,9,34,2,0,2,1,2
7194130,0,50675,1,2018,4,21,8,29,2018,4,21,17,53,22,0,20,1,4
7194119,0,51547,2,2018,4,21,8,22,2018,4,21,8,30,2,0,1,1,5
7194102,0,51549,2,2018,4,21,8,7,2018,4,21,8,31,12,0,1,1,5
7194098,0,50911,2,2018,4,21,8,4,2018,4,21,8,31,3,0,3,1,3
7194091,0,50339,2,2018,4,21,7,56,2018,4,21,8,9,2,0,18,1,3
7194074,0,51547,2,2018,4,21,7,37,2018,4,21,7,41,2,0,1,1,5
7194071,0,51548,2,2018,4,21,7,37,2018,4,21,7,52,8,0,1,1,5
7194064,0,50692,2,2018,4,21,7,28,2018,4,21,8,5,20,0,10,1,3
7194052,0,50339,2,2018,4,21,7,14,2018,4,21,7,21,2,0,18,1,3
7194038,0,50692,2,2018,4,21,6,56,2018,4,21,7,20,9,0,10,1,3
7194027,0,51548,2,2018,4,21,6,22,2018,4,21,6,42,7,0,1,1,5
7194017,0,50692,2,2018,4,21,6,0,2018,4,21,6,41,10,0,10,1,3
7194011,0,51547,2,2018,4,21,5,48,2018,4,21,6,6,9,0,1,1,5
7194007,0,50911,1,2018,4,21,5,8,2018,4,21,5,58,12,0,3,1,3
7194006,0,50349,2,2018,4,21,5,5,2018,4,21,5,38,18,0,2,1,2
7193998,0,51548,2,2018,4,21,4,55,2018,4,21,5,11,11,0,1,1,5
7193995,0,50913,1,2018,4,21,4,7,2018,4,21,12,20,19,0,1,1,1
7193994,0,51549,2,2018,4,21,4,2,2018,4,21,4,18,12,0,1,1,5
7193993,0,51548,2,2018,4,21,3,58,2018,4,21,4,35,15,0,1,1,5
7193990,0,50268,1,2018,4,21,3,20,2018,4,21,19,6,7,0,4,1,4
7193988,0,51549,2,2018,4,21,3,2,2018,4,21,3,27,11,0,1,1,5
7193984,0,51548,2,2018,4,21,2,29,2018,4,21,3,29,26,0,1,1,5
7193985,0,51547,2,2018,4,21,2,28,2018,4,21,2,52,17,0,1,1,5
7196556,0,51550,2,2018,4,21,2,3,2018,4,21,2,40,16,0,1,1,5
7193981,0,51549,2,2018,4,21,1,43,2018,4,21,2,20,21,0,1,1,5
7193979,0,51548,2,2018,4,21,1,34,2018,4,21,2,17,19,0,1,1,5
7193978,0,50692,2,2018,4,21,1,33,2018,4,21,1,57,15,0,10,1,3
7193972,0,50911,2,2018,4,21,1,27,2018,4,21,1,45,13,0,3,1,3
7196555,0,51550,2,2018,4,21,1,13,2018,4,21,1,52,7,0,1,1,5
7193960,0,51547,2,2018,4,21,1,5,2018,4,21,1,30,17,0,1,1,5
7193953,0,51548,2,2018,4,21,0,50,2018,4,21,1,18,14,0,1,1,5
7193949,0,50911,2,2018,4,21,0,29,2018,4,21,0,54,10,0,3,1,3
7193947,0,50349,2,2018,4,21,0,9,2018,4,21,0,34,8,0,2,1,2
7193938,0,50914,1,2018,4,20,23,33,2018,4,21,19,57,17,0,1,1,1
7193935,0,50692,2,2018,4,20,23,23,2018,4,20,23,45,15,0,10,1,3
7193928,0,50908,1,2018,4,20,23,11,2018,4,21,14,14,0,0,26,4,1
7196554,0,51550,2,2018,4,20,23,6,2018,4,20,23,32,12,0,1,1,5
7193920,0,50349,2,2018,4,20,23,0,2018,4,20,23,23,17,0,2,1,2
7193912,0,51547,2,2018,4,20,22,44,2018,4,20,23,24,11,0,1,1,5
7193911,0,51548,2,2018,4,20,22,43,2018,4,20,23,27,13,0,1,1,5
7193905,0,50692,2,2018,4,20,22,28,2018,4,20,22,34,3,0,10,1,3
7193887,0,51547,2,2018,4,20,22,1,2018,4,20,22,16,10,0,1,1,5
7193882,0,51549,2,2018,4,20,21,52,2018,4,20,22,15,13,0,1,1,5
7196553,0,51550,2,2018,4,20,21,47,2018,4,20,22,18,16,0,1,1,5
7193873,0,50841,2,2018,4,20,21,37,2018,4,21,6,51,10,0,7,1,4
7193866,0,51548,2,2018,4,20,21,33,2018,4,20,22,4,11,0,1,1,5
7193859,0,51547,2,2018,4,20,21,25,2018,4,20,21,55,19,0,1,1,5
7193854,0,50267,1,2018,4,20,21,16,2018,4,21,7,33,4,0,9,1,4
7193851,0,50911,2,2018,4,20,21,13,2018,4,20,21,37,3,0,3,1,3
7193847,0,51548,2,2018,4,20,21,9,2018,4,20,21,30,7,0,1,1,5
7193846,0,50908,2,2018,4,20,21,8,2018,4,21,12,47,8,0,26,4,1
7193839,0,50841,1,2018,4,20,21,4,2018,4,21,7,14,11,0,7,1,4
7193834,0,50843,2,2018,4,20,20,59,2018,4,21,7,32,19,0,12,1,4
7193824,0,50911,2,2018,4,20,20,45,2018,4,20,21,2,8,0,3,1,3
7193809,0,51547,2,2018,4,20,20,32,2018,4,20,20,50,6,0,1,1,5
7193807,0,50908,1,2018,4,20,20,31,2018,4,20,23,9,0,0,26,4,1
7193801,0,50908,2,2018,4,20,20,28,2018,4,20,20,29,0,0,26,4,1
7193799,0,50842,2,2018,4,20,20,26,2018,4,21,2,43,22,0,23,1,4
7193768,0,50692,2,2018,4,20,20,0,2018,4,20,20,17,5,0,10,1,3
7193758,0,50911,2,2018,4,20,19,55,2018,4,20,20,25,9,0,3,1,3
7193745,0,51548,2,2018,4,20,19,43,2018,4,20,19,57,6,0,1,1,5
7193723,0,50339,2,2018,4,20,19,32,2018,4,20,19,41,3,0,18,1,3
7193722,0,50692,1,2018,4,20,19,32,2018,4,20,21,34,23,0,10,1,3
7193701,0,50911,2,2018,4,20,19,21,2018,4,20,19,33,7,0,3,1,3
7193672,0,51086,1,2018,4,20,19,14,2018,4,20,21,45,8,0,5,1,1
7193658,0,50349,2,2018,4,20,19,7,2018,4,20,19,43,19,0,2,1,2
7193654,0,50339,2,2018,4,20,19,3,2018,4,20,19,30,4,0,18,1,3
7196551,0,51550,2,2018,4,20,19,1,2018,4,20,19,31,12,0,1,1,5
7193596,0,50913,1,2018,4,20,18,49,2018,4,20,20,30,5,0,1,1,1
7193585,0,51549,2,2018,4,20,18,42,2018,4,20,18,55,8,0,1,1,5
7193576,0,51547,2,2018,4,20,18,36,2018,4,20,19,7,22,0,1,1,5
7193564,0,50263,1,2018,4,20,18,27,2018,4,23,8,41,1,0,14,4,4
7193517,0,50911,2,2018,4,20,18,5,2018,4,20,18,33,10,0,3,1,3
7193502,0,51548,2,2018,4,20,18,1,2018,4,20,18,40,10,0,1,1,5
7193499,0,50272,1,2018,4,20,18,0,2018,4,21,3,41,21,0,18,1,4
7193490,0,50911,2,2018,4,20,17,57,2018,4,20,18,3,2,0,3,1,3
7193447,0,51087,2,2018,4,20,17,39,2018,4,20,19,13,6,0,3,1,4
7193395,0,50910,1,2018,4,20,17,16,2018,4,20,22,13,5,0,13,1,1
7193335,0,51547,2,2018,4,20,17,6,2018,4,20,17,24,11,0,1,1,5
7193321,0,51549,2,2018,4,20,17,4,2018,4,20,17,43,19,0,1,1,5
7193234,0,50676,1,2018,4,20,16,54,2018,4,20,18,49,6,0,20,1,4
7193220,0,51548,2,2018,4,20,16,53,2018,4,20,17,24,13,0,1,1,5
7193144,0,50349,2,2018,4,20,16,45,2018,4,20,16,57,10,0,2,1,2
7193085,0,50692,2,2018,4,20,16,39,2018,4,20,17,12,13,0,10,1,3
7193072,0,51547,2,2018,4,20,16,37,2018,4,20,17,4,12,0,1,1,5
7192977,0,50240,2,2018,4,20,16,28,2018,4,23,14,10,1,0,16,1,4
7192954,0,50262,1,2018,4,20,16,26,2018,4,23,10,52,1,0,11,3,4
7192937,0,51549,2,2018,4,20,16,24,2018,4,20,16,59,12,0,1,1,5
7192924,0,50692,1,2018,4,20,16,23,2018,4,20,16,27,3,0,10,1,3
7192855,0,51547,2,2018,4,20,16,17,2018,4,20,16,32,9,0,1,1,5
7192816,0,50911,2,2018,4,20,16,15,2018,4,20,16,58,14,0,3,1,3
7192728,0,50268,2,2018,4,20,16,7,2018,4,23,10,48,8,0,4,1,4
7192627,0,51356,1,2018,4,20,15,59,2018,4,20,17,48,5,0,16,1,4
7192586,0,50238,1,2018,4,20,15,54,2018,4,23,9,32,0,0,18,1,4
7192578,0,50675,1,2018,4,20,15,53,2018,4,20,17,4,4,0,20,1,4
7192565,0,50339,2,2018,4,20,15,52,2018,4,20,15,54,0,0,18,1,3
7192526,0,51547,2,2018,4,20,15,48,2018,4,20,16,3,4,0,1,1,5
7192494,0,51201,1,2018,4,20,15,44,2018,4,23,10,18,3,0,17,1,6
7192489,0,51088,1,2018,4,20,15,44,2018,4,20,16,58,6,0,16,1,4
7192471,0,51548,2,2018,4,20,15,43,2018,4,20,16,8,5,0,1,1,5
7192451,0,50692,1,2018,4,20,15,41,2018,4,20,15,43,1,0,10,1,3
7192438,0,50911,2,2018,4,20,15,40,2018,4,20,16,15,20,0,3,1,3
7192345,0,50910,2,2018,4,20,15,31,2018,4,20,17,7,5,0,13,1,1
7192341,0,50234,2,2018,4,20,15,31,2018,4,23,8,28,0,0,18,1,4
7192326,0,51549,2,2018,4,20,15,30,2018,4,20,16,0,15,0,1,1,5
7192316,0,50677,2,2018,4,20,15,29,2018,4,20,20,47,13,0,20,1,4
7192202,0,51086,2,2018,4,20,15,16,2018,4,21,20,12,6,0,5,1,1
7192195,0,50911,2,2018,4,20,15,16,2018,4,20,15,39,16,0,3,1,3
7192174,0,51201,2,2018,4,20,15,13,2018,4,23,9,8,14,0,17,1,6
7192042,0,50911,2,2018,4,20,15,1,2018,4,20,15,11,5,0,3,1,3
7192022,0,50912,2,2018,4,20,14,59,2018,4,20,23,35,8,0,1,1,1
7191989,0,51549,2,2018,4,20,14,56,2018,4,20,15,10,3,0,1,1,5
7191984,0,51548,2,2018,4,20,14,56,2018,4,20,15,31,20,0,1,1,5
7191963,0,50913,1,2018,4,20,14,54,2018,4,20,15,52,3,0,1,1,1
7191926,0,51203,2,2018,4,20,14,50,2018,4,23,11,15,5,0,17,1,6
7191898,0,50692,2,2018,4,20,14,48,2018,4,20,15,36,10,0,10,1,3
7191900,0,50908,1,2018,4,20,14,48,2018,4,20,15,10,1,0,26,4,1
7191892,0,50349,2,2018,4,20,14,48,2018,4,20,15,9,16,0,2,1,2
7191868,0,51548,2,2018,4,20,14,45,2018,4,20,14,53,3,0,1,1,5
7191793,0,50263,1,2018,4,20,14,39,2018,4,20,16,0,4,0,14,4,4
7191789,0,50523,2,2018,4,20,14,39,2018,4,23,7,34,6,0,19,1,4
7191768,0,50913,1,2018,4,20,14,36,2018,4,20,14,46,1,0,1,1,1
7191751,0,51550,2,2018,4,20,14,30,2018,4,20,14,45,11,0,1,1,5
7191750,0,51549,2,2018,4,20,14,30,2018,4,20,14,56,19,0,1,1,5
7191737,0,50339,2,2018,4,20,14,25,2018,4,20,14,36,4,0,18,1,3
7191732,0,50909,2,2018,4,20,14,23,2018,4,20,15,0,12,0,21,1,1
7191729,0,50230,2,2018,4,20,14,23,2018,4,23,9,20,19,0,19,1,4
7191723,0,51548,2,2018,4,20,14,22,2018,4,20,14,36,4,0,1,1,5
7191720,0,50271,1,2018,4,20,14,21,2018,4,23,7,1,12,0,18,1,4
7257484,0,50270,2,2018,4,20,14,19,2018,4,23,6,58,14,0,18,1,4
7191706,0,50911,2,2018,4,20,14,13,2018,4,20,14,26,3,0,3,1,3
7191721,0,51550,2,2018,4,20,14,10,2018,4,20,14,30,10,0,1,1,5
7191656,0,51547,2,2018,4,20,14,7,2018,4,20,14,35,18,0,1,1,5
7191648,0,51088,2,2018,4,20,14,5,2018,4,20,16,48,17,0,16,1,4
7191707,0,51549,2,2018,4,20,14,0,2018,4,20,14,28,9,0,1,1,5
7191628,0,50909,1,2018,4,20,13,59,2018,4,20,17,3,16,0,21,1,1
7191621,0,51547,2,2018,4,20,13,57,2018,4,20,14,0,2,0,1,1,5
7191718,0,51548,2,2018,4,20,13,49,2018,4,20,14,15,9,0,1,1,5
7191705,0,50911,2,2018,4,20,13,46,2018,4,20,14,3,7,0,3,1,3
7191576,0,50349,2,2018,4,20,13,45,2018,4,20,14,23,9,0,2,1,2
7191567,0,50339,2,2018,4,20,13,41,2018,4,20,14,11,3,0,18,1,3
7191553,0,50910,2,2018,4,20,13,38,2018,4,20,14,55,4,0,13,1,1
7191717,0,51548,2,2018,4,20,13,27,2018,4,20,13,43,10,0,1,1,5
7191709,0,51087,1,2018,4,20,13,25,2018,4,20,15,58,2,0,3,1,4
7191512,0,50269,1,2018,4,20,13,24,2018,4,20,15,40,7,0,15,1,4
7191703,0,50911,2,2018,4,20,13,21,2018,4,20,13,39,3,0,3,1,3
7191503,0,50263,1,2018,4,20,13,20,2018,4,20,13,27,0,0,14,4,4
7191702,0,50911,2,2018,4,20,13,16,2018,4,20,13,20,2,0,3,1,3
7191715,0,51548,2,2018,4,20,13,11,2018,4,20,13,24,9,0,1,1,5
7191376,0,50234,2,2018,4,20,13,5,2018,4,20,14,23,0,0,18,1,4
7191360,0,50910,1,2018,4,20,13,0,2018,4,20,14,59,3,0,13,1,1
7191348,0,51550,2,2018,4,20,12,59,2018,4,20,13,22,18,0,1,1,5
7191345,0,50267,2,2018,4,20,12,58,2018,4,20,16,1,4,0,9,1,4
7191324,0,51547,2,2018,4,20,12,54,2018,4,20,13,19,15,0,1,1,5
7191308,0,50911,2,2018,4,20,12,49,2018,4,20,13,3,6,0,3,1,3
7191309,0,50240,2,2018,4,20,12,49,2018,4,20,13,7,1,0,16,1,4
7191305,0,50339,2,2018,4,20,12,49,2018,4,20,12,59,2,0,18,1,3
7191292,0,50238,1,2018,4,20,12,42,2018,4,20,14,18,0,0,18,1,4
7191285,0,50692,2,2018,4,20,12,41,2018,4,20,13,10,11,0,10,1,3
7191281,0,51549,2,2018,4,20,12,37,2018,4,20,13,19,15,0,1,1,5
7191277,0,50908,1,2018,4,20,12,37,2018,4,20,14,12,6,0,26,4,1
7191258,0,51200,1,2018,4,20,12,30,2018,4,23,9,9,0,0,17,1,6
7191255,0,51548,2,2018,4,20,12,30,2018,4,20,12,55,12,0,1,1,5
7191242,0,51199,1,2018,4,20,12,26,2018,4,20,14,7,5,0,17,1,6
7191238,0,51198,1,2018,4,20,12,24,2018,4,23,10,6,0,0,17,1,6
7191225,0,50339,2,2018,4,20,12,19,2018,4,20,12,27,3,0,18,1,3
7191215,0,50523,2,2018,4,20,12,16,2018,4,20,13,2,5,0,19,1,4
7191199,0,50349,2,2018,4,20,12,11,2018,4,20,12,13,0,0,2,1,2
7191194,0,50266,2,2018,4,20,12,10,2018,4,23,7,9,5,0,23,1,4
7191193,0,51547,2,2018,4,20,12,10,2018,4,20,12,41,9,0,1,1,5
7191168,0,51200,2,2018,4,20,12,2,2018,4,23,9,15,10,0,17,1,6
7191161,0,51088,1,2018,4,20,12,1,2018,4,20,14,9,7,0,16,1,4
7191153,0,51087,2,2018,4,20,11,59,2018,4,20,15,36,11,0,3,1,4
7191142,0,50349,2,2018,4,20,11,58,2018,4,20,12,4,0,0,2,1,2
7191140,0,51200,1,2018,4,20,11,56,2018,4,20,12,8,1,0,17,1,6
7191137,0,50264,1,2018,4,20,11,55,2018,4,20,17,5,8,0,14,4,4
7191134,0,50264,1,2018,4,20,11,54,2018,4,20,11,54,0,0,14,4,4
7191121,0,51548,2,2018,4,20,11,50,2018,4,20,12,12,13,0,1,1,5
7191116,0,50910,2,2018,4,20,11,47,2018,4,20,12,10,1,0,13,1,1
7191101,0,51550,2,2018,4,20,11,43,2018,4,20,12,14,23,0,1,1,5
7191094,0,50271,1,2018,4,20,11,41,2018,4,20,11,52,1,0,18,1,4
7191091,0,50349,2,2018,4,20,11,41,2018,4,20,11,57,0,0,2,1,2
7191048,0,50841,2,2018,4,20,11,22,2018,4,20,12,52,5,0,7,1,4
7191026,0,51548,2,2018,4,20,11,12,2018,4,20,11,41,19,0,1,1,5
7191020,0,50910,1,2018,4,20,11,10,2018,4,20,11,47,7,0,13,1,1
7191013,0,50911,2,2018,4,20,11,7,2018,4,20,11,53,15,0,3,1,3
7190994,0,50349,2,2018,4,20,11,1,2018,4,20,11,40,8,0,2,1,2
7190981,0,51550,3,2018,4,20,10,57,2018,4,20,11,6,6,0,1,1,5
